batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year
장성호,33.0,74.0,279.0,237.0,34.0,58.0,8.0,0.0,4.0,78.0,29.0,0.0,2.0,35.0,2.0,1.0,35.0,9.0,3.0,2.0,2010
장성호,34.0,116.0,478.0,390.0,53.0,95.0,13.0,0.0,8.0,132.0,37.0,0.0,6.0,81.0,4.0,2.0,66.0,9.0,3.0,0.0,2011
장성호,35.0,130.0,501.0,429.0,57.0,113.0,28.0,0.0,9.0,168.0,52.0,2.0,3.0,67.0,2.0,1.0,63.0,11.0,1.0,2.0,2012
장성호,36.0,83.0,278.0,241.0,21.0,64.0,10.0,1.0,4.0,88.0,27.0,0.0,1.0,35.0,2.0,4.0,36.0,5.0,0.0,0.0,2013
장성호,37.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2014
장성호,38.0,49.0,114.0,94.0,11.0,29.0,4.0,0.0,1.0,36.0,16.0,1.0,0.0,17.0,2.0,0.0,15.0,3.0,0.0,1.0,2015
김병수,26.0,73.0,191.0,163.0,25.0,43.0,10.0,2.0,4.0,69.0,26.0,1.0,1.0,20.0,0.0,1.0,34.0,5.0,5.0,3.0,1990
김병수,27.0,24.0,41.0,38.0,4.0,6.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,1991
김재상,23.0,26.0,58.0,51.0,7.0,14.0,1.0,1.0,0.0,17.0,3.0,8.0,2.0,5.0,1.0,0.0,9.0,0.0,0.0,1.0,1990
김재상,24.0,86.0,264.0,228.0,28.0,56.0,9.0,2.0,2.0,75.0,14.0,13.0,7.0,23.0,2.0,0.0,24.0,2.0,10.0,1.0,1991
김종헌,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1990
김종헌,25.0,47.0,42.0,37.0,10.0,9.0,2.0,0.0,0.0,11.0,0.0,4.0,2.0,4.0,0.0,0.0,9.0,2.0,1.0,0.0,1991
김종헌,26.0,22.0,25.0,20.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1992
김종헌,27.0,118.0,415.0,357.0,46.0,101.0,18.0,3.0,0.0,125.0,25.0,24.0,9.0,36.0,8.0,0.0,65.0,7.0,10.0,3.0,1993
김종헌,28.0,89.0,338.0,277.0,33.0,64.0,8.0,3.0,2.0,84.0,26.0,14.0,17.0,44.0,5.0,1.0,43.0,2.0,5.0,7.0,1994
김종헌,29.0,102.0,306.0,268.0,39.0,64.0,6.0,6.0,0.0,82.0,31.0,21.0,10.0,25.0,3.0,0.0,48.0,5.0,7.0,3.0,1995
김종헌,30.0,102.0,285.0,254.0,38.0,62.0,15.0,1.0,0.0,79.0,23.0,20.0,7.0,18.0,4.0,0.0,45.0,4.0,9.0,0.0,1996
김종헌,31.0,59.0,147.0,124.0,11.0,22.0,2.0,0.0,0.0,24.0,5.0,9.0,8.0,15.0,1.0,0.0,23.0,1.0,6.0,1.0,1997
김종헌,32.0,88.0,108.0,97.0,21.0,28.0,4.0,0.0,1.0,35.0,13.0,6.0,4.0,8.0,0.0,0.0,23.0,1.0,1.0,2.0,1998
김종헌,33.0,101.0,157.0,140.0,36.0,43.0,5.0,3.0,1.0,57.0,19.0,9.0,1.0,13.0,0.0,0.0,21.0,2.0,4.0,0.0,1999
김종헌,34.0,96.0,143.0,128.0,27.0,28.0,5.0,1.0,1.0,38.0,10.0,7.0,3.0,13.0,0.0,0.0,29.0,2.0,2.0,0.0,2000
손인호,23.0,79.0,259.0,223.0,30.0,62.0,10.0,3.0,4.0,90.0,23.0,2.0,1.0,25.0,3.0,0.0,60.0,0.0,5.0,2.0,1998
손인호,24.0,58.0,119.0,108.0,12.0,29.0,12.0,0.0,0.0,41.0,13.0,0.0,0.0,8.0,2.0,0.0,20.0,1.0,1.0,0.0,1999
손인호,25.0,106.0,271.0,248.0,28.0,68.0,21.0,1.0,1.0,94.0,23.0,0.0,1.0,18.0,1.0,0.0,39.0,5.0,3.0,1.0,2000
손인호,28.0,103.0,371.0,334.0,29.0,93.0,21.0,2.0,4.0,130.0,42.0,3.0,4.0,31.0,2.0,0.0,52.0,3.0,0.0,4.0,2003
손인호,29.0,122.0,480.0,408.0,54.0,116.0,21.0,2.0,5.0,156.0,42.0,3.0,2.0,62.0,5.0,2.0,75.0,5.0,1.0,4.0,2004
손인호,30.0,114.0,387.0,345.0,25.0,83.0,16.0,3.0,2.0,111.0,27.0,3.0,2.0,29.0,7.0,1.0,64.0,8.0,5.0,1.0,2005
손인호,31.0,80.0,195.0,167.0,18.0,36.0,2.0,0.0,3.0,47.0,15.0,2.0,2.0,19.0,1.0,1.0,27.0,0.0,6.0,2.0,2006
손인호,32.0,39.0,102.0,88.0,11.0,19.0,3.0,1.0,1.0,27.0,11.0,1.0,1.0,9.0,0.0,1.0,9.0,3.0,2.0,3.0,2007
손인호,33.0,77.0,152.0,135.0,13.0,36.0,7.0,0.0,0.0,43.0,17.0,1.0,0.0,10.0,2.0,0.0,23.0,0.0,2.0,3.0,2008
손인호,34.0,61.0,93.0,84.0,3.0,19.0,3.0,1.0,0.0,24.0,8.0,1.0,3.0,8.0,0.0,0.0,15.0,1.0,1.0,0.0,2009
손인호,35.0,42.0,71.0,62.0,6.0,20.0,4.0,0.0,2.0,30.0,12.0,1.0,0.0,5.0,0.0,0.0,14.0,1.0,2.0,2.0,2010
손인호,36.0,23.0,51.0,47.0,6.0,12.0,2.0,0.0,2.0,20.0,9.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,2011
손인호,37.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2012
신종길,20.0,40.0,75.0,67.0,11.0,19.0,6.0,1.0,0.0,27.0,6.0,5.0,2.0,7.0,0.0,0.0,22.0,0.0,1.0,0.0,2003
신종길,21.0,49.0,116.0,107.0,15.0,24.0,5.0,4.0,1.0,40.0,10.0,4.0,4.0,6.0,0.0,0.0,27.0,1.0,3.0,0.0,2004
신종길,26.0,16.0,21.0,17.0,6.0,4.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2009
신종길,27.0,58.0,144.0,131.0,22.0,42.0,6.0,3.0,1.0,57.0,18.0,16.0,2.0,4.0,4.0,0.0,25.0,1.0,5.0,0.0,2010
신종길,28.0,116.0,315.0,281.0,40.0,62.0,12.0,1.0,5.0,91.0,35.0,23.0,6.0,27.0,5.0,0.0,59.0,5.0,1.0,1.0,2011
신종길,29.0,44.0,92.0,83.0,10.0,13.0,2.0,2.0,1.0,22.0,2.0,5.0,5.0,5.0,0.0,0.0,26.0,0.0,3.0,1.0,2012
신종길,30.0,104.0,427.0,377.0,55.0,117.0,22.0,5.0,4.0,161.0,50.0,29.0,6.0,30.0,5.0,0.0,86.0,3.0,11.0,4.0,2013
신종길,31.0,103.0,399.0,360.0,60.0,105.0,24.0,6.0,9.0,168.0,51.0,20.0,7.0,29.0,2.0,0.0,92.0,2.0,5.0,3.0,2014
신종길,32.0,99.0,348.0,313.0,56.0,82.0,13.0,4.0,5.0,118.0,28.0,19.0,5.0,25.0,6.0,0.0,80.0,3.0,4.0,0.0,2015
신종길,33.0,75.0,240.0,213.0,34.0,66.0,8.0,3.0,1.0,83.0,12.0,7.0,4.0,20.0,6.0,0.0,49.0,1.0,1.0,0.0,2016
신종길,34.0,64.0,90.0,83.0,13.0,20.0,5.0,1.0,1.0,30.0,10.0,2.0,1.0,3.0,2.0,0.0,13.0,1.0,0.0,2.0,2017
오현근,23.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008
오현근,24.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009
오현근,25.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
오현근,28.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
오현근,30.0,20.0,36.0,28.0,3.0,6.0,2.0,0.0,0.0,8.0,3.0,1.0,1.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0,2015
오현근,31.0,19.0,17.0,15.0,4.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2016
임재철,23.0,23.0,70.0,59.0,6.0,19.0,4.0,2.0,1.0,30.0,9.0,4.0,1.0,5.0,3.0,0.0,12.0,1.0,3.0,0.0,1999
임재철,24.0,40.0,68.0,59.0,11.0,8.0,1.0,0.0,1.0,12.0,3.0,1.0,0.0,8.0,1.0,0.0,19.0,3.0,0.0,0.0,2000
임재철,25.0,114.0,270.0,216.0,37.0,58.0,14.0,1.0,3.0,83.0,26.0,10.0,2.0,27.0,12.0,0.0,41.0,4.0,10.0,5.0,2001
임재철,26.0,104.0,82.0,72.0,13.0,14.0,4.0,0.0,1.0,21.0,4.0,3.0,0.0,3.0,5.0,0.0,19.0,1.0,2.0,0.0,2002
임재철,27.0,119.0,314.0,270.0,38.0,65.0,14.0,2.0,7.0,104.0,26.0,6.0,6.0,29.0,9.0,1.0,64.0,3.0,6.0,0.0,2003
임재철,28.0,51.0,115.0,103.0,13.0,18.0,2.0,0.0,0.0,20.0,5.0,0.0,1.0,6.0,1.0,0.0,24.0,2.0,4.0,1.0,2004
임재철,29.0,109.0,401.0,336.0,41.0,104.0,13.0,3.0,3.0,132.0,30.0,10.0,3.0,35.0,4.0,0.0,51.0,5.0,22.0,4.0,2005
임재철,30.0,99.0,316.0,279.0,37.0,72.0,7.0,4.0,0.0,87.0,20.0,9.0,6.0,24.0,5.0,1.0,38.0,5.0,7.0,1.0,2006
임재철,33.0,121.0,426.0,359.0,61.0,101.0,13.0,1.0,6.0,134.0,50.0,11.0,5.0,52.0,12.0,0.0,63.0,14.0,2.0,1.0,2009
임재철,34.0,96.0,173.0,130.0,27.0,38.0,5.0,2.0,3.0,56.0,18.0,7.0,3.0,31.0,8.0,2.0,28.0,2.0,3.0,1.0,2010
임재철,35.0,36.0,105.0,84.0,20.0,27.0,8.0,0.0,2.0,41.0,10.0,0.0,2.0,16.0,1.0,0.0,16.0,4.0,3.0,1.0,2011
임재철,36.0,66.0,148.0,136.0,16.0,33.0,4.0,2.0,2.0,47.0,14.0,4.0,2.0,8.0,0.0,0.0,25.0,7.0,3.0,1.0,2012
임재철,37.0,70.0,143.0,112.0,19.0,29.0,5.0,1.0,0.0,36.0,10.0,2.0,0.0,27.0,4.0,0.0,18.0,4.0,0.0,0.0,2013
임재철,38.0,53.0,76.0,66.0,13.0,16.0,1.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,1.0,0.0,16.0,1.0,4.0,0.0,2014
임재철,39.0,38.0,63.0,52.0,6.0,8.0,2.0,0.0,1.0,13.0,3.0,2.0,1.0,7.0,1.0,0.0,16.0,1.0,3.0,0.0,2015
박종일,23.0,18.0,15.0,15.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1995
박종일,24.0,69.0,79.0,67.0,10.0,10.0,2.0,0.0,0.0,12.0,6.0,3.0,0.0,10.0,0.0,1.0,14.0,2.0,2.0,0.0,1996
박종일,25.0,103.0,232.0,195.0,17.0,41.0,5.0,0.0,3.0,55.0,19.0,8.0,5.0,23.0,3.0,2.0,54.0,3.0,9.0,2.0,1997
박종일,27.0,114.0,96.0,89.0,16.0,26.0,5.0,1.0,1.0,36.0,12.0,5.0,3.0,3.0,0.0,0.0,11.0,1.0,2.0,2.0,1999
박종일,28.0,106.0,74.0,64.0,10.0,10.0,0.0,1.0,0.0,12.0,4.0,2.0,1.0,6.0,2.0,1.0,15.0,2.0,1.0,1.0,2000
박종일,29.0,37.0,24.0,23.0,8.0,7.0,3.0,0.0,0.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2001
장효조,27.0,92.0,386.0,317.0,61.0,117.0,19.0,3.0,18.0,196.0,62.0,22.0,2.0,58.0,6.0,6.0,39.0,1.0,0.0,5.0,1990
장효조,28.0,89.0,365.0,309.0,56.0,100.0,19.0,7.0,7.0,154.0,44.0,8.0,8.0,49.0,5.0,8.0,25.0,2.0,0.0,2.0,1991
장효조,29.0,107.0,422.0,346.0,66.0,129.0,24.0,1.0,11.0,188.0,65.0,17.0,8.0,57.0,4.0,6.0,23.0,6.0,8.0,6.0,1992
정수근,18.0,117.0,178.0,154.0,34.0,33.0,3.0,1.0,0.0,38.0,10.0,25.0,9.0,15.0,6.0,0.0,24.0,2.0,3.0,0.0,1995
정수근,19.0,126.0,551.0,490.0,69.0,124.0,20.0,6.0,1.0,159.0,26.0,43.0,25.0,42.0,6.0,1.0,54.0,9.0,11.0,2.0,1996
정수근,20.0,103.0,443.0,377.0,59.0,99.0,9.0,2.0,2.0,118.0,34.0,50.0,15.0,46.0,7.0,1.0,49.0,5.0,7.0,6.0,1997
정수근,21.0,125.0,549.0,480.0,88.0,138.0,19.0,11.0,1.0,182.0,36.0,44.0,13.0,51.0,6.0,3.0,44.0,7.0,9.0,2.0,1998
정수근,22.0,129.0,589.0,505.0,100.0,164.0,28.0,8.0,2.0,214.0,55.0,57.0,13.0,70.0,4.0,1.0,56.0,12.0,5.0,5.0,1999
정수근,23.0,127.0,567.0,502.0,82.0,139.0,23.0,3.0,3.0,177.0,50.0,47.0,7.0,47.0,5.0,0.0,40.0,5.0,7.0,6.0,2000
정수근,24.0,122.0,546.0,467.0,95.0,143.0,21.0,9.0,2.0,188.0,53.0,52.0,11.0,71.0,1.0,1.0,51.0,8.0,2.0,5.0,2001
정수근,25.0,122.0,482.0,426.0,58.0,100.0,9.0,2.0,3.0,122.0,22.0,40.0,14.0,44.0,3.0,2.0,51.0,8.0,8.0,1.0,2002
정수근,26.0,89.0,294.0,262.0,32.0,84.0,11.0,3.0,0.0,101.0,17.0,15.0,7.0,24.0,4.0,1.0,27.0,1.0,2.0,2.0,2003
정수근,27.0,92.0,340.0,292.0,37.0,75.0,11.0,1.0,3.0,97.0,29.0,24.0,5.0,38.0,3.0,1.0,38.0,4.0,6.0,1.0,2004
정수근,28.0,109.0,431.0,370.0,63.0,106.0,21.0,2.0,0.0,131.0,29.0,21.0,15.0,49.0,4.0,1.0,53.0,3.0,6.0,2.0,2005
정수근,29.0,83.0,333.0,295.0,44.0,84.0,14.0,1.0,2.0,106.0,21.0,19.0,4.0,26.0,1.0,0.0,36.0,7.0,10.0,1.0,2006
정수근,30.0,105.0,395.0,341.0,45.0,100.0,25.0,1.0,4.0,139.0,36.0,10.0,5.0,42.0,1.0,0.0,38.0,6.0,9.0,2.0,2007
정수근,31.0,80.0,362.0,309.0,51.0,90.0,16.0,0.0,0.0,106.0,25.0,24.0,13.0,51.0,0.0,0.0,40.0,5.0,2.0,0.0,2008
정수근,32.0,15.0,68.0,59.0,9.0,14.0,0.0,0.0,1.0,17.0,7.0,3.0,0.0,5.0,0.0,0.0,7.0,2.0,3.0,1.0,2009
조경환,26.0,103.0,339.0,295.0,34.0,68.0,16.0,2.0,9.0,115.0,40.0,1.0,2.0,32.0,6.0,3.0,98.0,2.0,5.0,1.0,1998
조경환,27.0,118.0,383.0,342.0,49.0,97.0,22.0,2.0,19.0,180.0,65.0,1.0,3.0,29.0,5.0,0.0,108.0,4.0,5.0,2.0,1999
조경환,28.0,113.0,438.0,386.0,52.0,102.0,15.0,2.0,25.0,196.0,64.0,1.0,4.0,42.0,9.0,2.0,113.0,6.0,0.0,1.0,2000
조경환,29.0,120.0,497.0,433.0,65.0,131.0,33.0,0.0,26.0,242.0,102.0,2.0,0.0,47.0,8.0,2.0,109.0,6.0,3.0,6.0,2001
조경환,30.0,93.0,310.0,280.0,37.0,60.0,15.0,3.0,13.0,120.0,33.0,0.0,1.0,20.0,6.0,1.0,99.0,2.0,2.0,2.0,2002
조경환,31.0,121.0,441.0,376.0,63.0,107.0,20.0,1.0,23.0,198.0,68.0,2.0,6.0,45.0,11.0,0.0,103.0,10.0,8.0,1.0,2003
조경환,32.0,92.0,268.0,226.0,27.0,54.0,5.0,0.0,5.0,74.0,31.0,4.0,1.0,28.0,7.0,0.0,68.0,9.0,7.0,0.0,2004
조경환,33.0,19.0,35.0,34.0,4.0,7.0,0.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,2005
조경환,34.0,54.0,143.0,121.0,11.0,28.0,7.0,0.0,4.0,47.0,19.0,1.0,0.0,15.0,3.0,1.0,32.0,4.0,3.0,1.0,2006
조경환,35.0,64.0,152.0,129.0,8.0,29.0,8.0,0.0,5.0,52.0,18.0,0.0,2.0,16.0,4.0,0.0,39.0,3.0,3.0,0.0,2007
최만호,23.0,87.0,255.0,223.0,33.0,53.0,11.0,0.0,3.0,73.0,16.0,10.0,5.0,16.0,5.0,2.0,65.0,1.0,9.0,2.0,1997
최만호,24.0,38.0,96.0,88.0,10.0,17.0,6.0,0.0,3.0,32.0,6.0,0.0,1.0,3.0,2.0,0.0,18.0,3.0,3.0,0.0,1998
최만호,25.0,48.0,70.0,63.0,11.0,15.0,2.0,0.0,3.0,26.0,7.0,3.0,0.0,4.0,1.0,0.0,22.0,1.0,2.0,0.0,1999
최만호,26.0,19.0,23.0,20.0,4.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,2000
최만호,27.0,51.0,67.0,55.0,8.0,10.0,3.0,0.0,1.0,16.0,5.0,1.0,2.0,7.0,3.0,0.0,16.0,2.0,2.0,0.0,2001
최만호,28.0,93.0,158.0,129.0,23.0,32.0,4.0,2.0,2.0,46.0,12.0,5.0,4.0,13.0,6.0,0.0,31.0,1.0,10.0,0.0,2002
최만호,29.0,93.0,88.0,81.0,11.0,16.0,4.0,0.0,1.0,23.0,4.0,0.0,2.0,2.0,1.0,0.0,17.0,1.0,4.0,0.0,2003
최만호,30.0,112.0,202.0,170.0,24.0,43.0,6.0,4.0,1.0,60.0,34.0,6.0,4.0,13.0,9.0,0.0,41.0,0.0,8.0,2.0,2004
최만호,32.0,46.0,59.0,50.0,5.0,12.0,1.0,0.0,3.0,22.0,4.0,2.0,0.0,4.0,2.0,0.0,18.0,1.0,3.0,0.0,2006
최만호,33.0,41.0,59.0,54.0,5.0,11.0,2.0,0.0,1.0,16.0,5.0,2.0,1.0,1.0,1.0,0.0,15.0,0.0,3.0,0.0,2007
최만호,34.0,28.0,43.0,36.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,4.0,0.0,2008
최만호,35.0,13.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2009
허규옥,26.0,66.0,242.0,206.0,41.0,60.0,11.0,2.0,3.0,84.0,22.0,27.0,3.0,32.0,1.0,1.0,27.0,3.0,3.0,0.0,1990
허규옥,27.0,63.0,121.0,112.0,7.0,25.0,5.0,0.0,1.0,33.0,8.0,3.0,1.0,4.0,0.0,0.0,11.0,1.0,5.0,0.0,1991
허규옥,28.0,52.0,148.0,139.0,13.0,33.0,4.0,1.0,0.0,39.0,13.0,1.0,3.0,3.0,0.0,1.0,18.0,1.0,3.0,3.0,1992
하준호,20.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,10.0,54.0,7.0,1.0,11.0,0.0,1.0,7.0,0.0,2.0,2009
하준호,21.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,9.0,8.0,23.0,9.0,2.0,5.0,0.0,1.0,2.0,0.0,2010
하준호,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,33.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2019
홍문종,30.0,100.0,415.0,360.0,62.0,122.0,25.0,7.0,11.0,194.0,53.0,36.0,20.0,43.0,7.0,12.0,36.0,2.0,1.0,4.0,1990
필,30.0,92.0,389.0,362.0,64.0,112.0,27.0,0.0,19.0,196.0,66.0,10.0,1.0,22.0,3.0,1.0,65.0,10.0,0.0,2.0,2014
필,31.0,143.0,591.0,536.0,81.0,174.0,35.0,1.0,22.0,277.0,101.0,14.0,10.0,43.0,3.0,6.0,74.0,12.0,0.0,9.0,2015
필,32.0,132.0,544.0,499.0,71.0,156.0,37.0,1.0,20.0,255.0,86.0,10.0,3.0,33.0,5.0,0.0,70.0,16.0,0.0,7.0,2016
버나디나,33.0,139.0,621.0,557.0,118.0,178.0,26.0,8.0,27.0,301.0,111.0,32.0,7.0,41.0,11.0,2.0,112.0,9.0,3.0,9.0,2017
버나디나,34.0,131.0,590.0,513.0,106.0,159.0,25.0,3.0,20.0,250.0,70.0,32.0,13.0,63.0,10.0,3.0,103.0,9.0,3.0,1.0,2018
해즐베이커,32.0,11.0,46.0,41.0,5.0,6.0,2.0,0.0,2.0,14.0,5.0,1.0,1.0,4.0,1.0,0.0,18.0,0.0,0.0,0.0,2019
칸투,32.0,111.0,419.0,376.0,56.0,116.0,25.0,1.0,18.0,197.0,72.0,1.0,0.0,34.0,7.0,0.0,85.0,11.0,0.0,2.0,2014
루츠,29.0,8.0,30.0,27.0,2.0,3.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,2015
로메로,29.0,76.0,305.0,265.0,30.0,67.0,16.0,0.0,12.0,119.0,50.0,2.0,0.0,29.0,4.0,1.0,48.0,9.0,0.0,7.0,2015
파레디스,30.0,21.0,71.0,65.0,7.0,9.0,2.0,1.0,1.0,16.0,4.0,1.0,0.0,4.0,1.0,1.0,17.0,0.0,0.0,1.0,2018
브룸바,29.0,70.0,297.0,264.0,45.0,80.0,18.0,1.0,14.0,142.0,51.0,3.0,5.0,29.0,2.0,0.0,43.0,6.0,0.0,2.0,2003
브룸바,30.0,132.0,594.0,475.0,92.0,163.0,25.0,1.0,33.0,289.0,105.0,7.0,8.0,114.0,1.0,10.0,79.0,10.0,0.0,4.0,2004
브룸바,33.0,126.0,547.0,438.0,75.0,135.0,13.0,0.0,29.0,235.0,87.0,3.0,2.0,100.0,4.0,12.0,70.0,17.0,0.0,5.0,2007
브룸바,34.0,102.0,420.0,358.0,39.0,105.0,17.0,0.0,13.0,161.0,61.0,1.0,1.0,56.0,2.0,6.0,79.0,12.0,0.0,4.0,2008
브룸바,35.0,123.0,526.0,436.0,69.0,107.0,21.0,1.0,27.0,211.0,86.0,2.0,2.0,86.0,2.0,9.0,111.0,17.0,0.0,2.0,2009
클락,32.0,125.0,546.0,472.0,96.0,116.0,25.0,3.0,22.0,213.0,79.0,25.0,5.0,63.0,5.0,4.0,78.0,8.0,1.0,5.0,2008
클락,33.0,125.0,559.0,486.0,85.0,141.0,24.0,4.0,24.0,245.0,90.0,23.0,8.0,65.0,3.0,2.0,85.0,14.0,0.0,2.0,2009
클락,34.0,92.0,397.0,347.0,58.0,92.0,16.0,2.0,12.0,148.0,50.0,12.0,7.0,43.0,1.0,2.0,72.0,9.0,0.0,6.0,2010
알드리지,32.0,117.0,480.0,414.0,55.0,98.0,20.0,1.0,20.0,180.0,73.0,6.0,2.0,59.0,2.0,2.0,139.0,5.0,0.0,5.0,2011
로티노,34.0,79.0,247.0,216.0,30.0,66.0,18.0,0.0,2.0,90.0,22.0,2.0,0.0,29.0,1.0,3.0,22.0,7.0,0.0,1.0,2014
스나이더,32.0,37.0,113.0,100.0,17.0,21.0,7.0,0.0,4.0,40.0,17.0,0.0,2.0,9.0,3.0,0.0,31.0,0.0,0.0,1.0,2014
스나이더,33.0,113.0,487.0,431.0,88.0,121.0,26.0,1.0,26.0,227.0,71.0,4.0,2.0,37.0,11.0,0.0,135.0,2.0,3.0,5.0,2015
초이스,28.0,46.0,201.0,176.0,37.0,54.0,8.0,1.0,17.0,115.0,42.0,0.0,0.0,17.0,7.0,0.0,49.0,5.0,0.0,1.0,2017
초이스,29.0,96.0,397.0,349.0,55.0,90.0,19.0,0.0,17.0,160.0,61.0,2.0,1.0,33.0,10.0,2.0,79.0,4.0,0.0,5.0,2018
고메즈,28.0,117.0,492.0,456.0,74.0,129.0,31.0,0.0,21.0,223.0,62.0,16.0,8.0,25.0,5.0,2.0,87.0,11.0,2.0,4.0,2016
스몰린스키,30.0,55.0,228.0,205.0,32.0,47.0,14.0,1.0,9.0,90.0,42.0,3.0,1.0,16.0,5.0,0.0,31.0,7.0,0.0,2.0,2019
테임즈,28.0,125.0,514.0,443.0,95.0,152.0,30.0,6.0,37.0,305.0,121.0,11.0,2.0,58.0,7.0,5.0,99.0,6.0,0.0,6.0,2014
테임즈,29.0,142.0,595.0,472.0,130.0,180.0,42.0,5.0,47.0,373.0,140.0,40.0,8.0,103.0,13.0,11.0,91.0,7.0,0.0,7.0,2015
테임즈,30.0,123.0,529.0,436.0,118.0,140.0,30.0,3.0,40.0,296.0,121.0,13.0,4.0,74.0,12.0,6.0,103.0,2.0,0.0,7.0,2016
스크럭스,30.0,115.0,518.0,437.0,91.0,131.0,24.0,0.0,35.0,260.0,111.0,4.0,0.0,65.0,12.0,2.0,134.0,9.0,0.0,4.0,2017
스크럭스,31.0,142.0,571.0,501.0,75.0,129.0,35.0,0.0,26.0,242.0,97.0,3.0,2.0,55.0,12.0,2.0,144.0,14.0,0.0,3.0,2018
베탄코트,28.0,53.0,224.0,203.0,23.0,50.0,8.0,0.0,8.0,82.0,29.0,1.0,1.0,18.0,1.0,0.0,51.0,1.0,0.0,2.0,2019
로하스,27.0,83.0,367.0,336.0,52.0,101.0,27.0,3.0,18.0,188.0,56.0,5.0,8.0,23.0,5.0,0.0,81.0,6.0,0.0,3.0,2017
로하스,28.0,144.0,645.0,564.0,114.0,172.0,30.0,1.0,43.0,333.0,114.0,18.0,13.0,71.0,7.0,4.0,142.0,10.0,1.0,2.0,2018
로하스,29.0,142.0,576.0,520.0,68.0,167.0,29.0,3.0,24.0,274.0,104.0,4.0,4.0,48.0,3.0,5.0,120.0,4.0,0.0,5.0,2019
마르테,32.0,115.0,487.0,425.0,85.0,148.0,32.0,1.0,20.0,242.0,89.0,0.0,0.0,51.0,2.0,7.0,60.0,19.0,0.0,8.0,2015
마르테,33.0,91.0,381.0,325.0,52.0,86.0,16.0,0.0,22.0,168.0,74.0,0.0,0.0,50.0,1.0,0.0,51.0,12.0,0.0,5.0,2016
모넬,31.0,28.0,105.0,85.0,10.0,14.0,4.0,0.0,2.0,24.0,9.0,2.0,1.0,17.0,1.0,1.0,28.0,2.0,0.0,2.0,2017
러프,31.0,134.0,591.0,515.0,90.0,162.0,38.0,0.0,31.0,293.0,124.0,2.0,2.0,60.0,12.0,4.0,107.0,14.0,0.0,4.0,2017
러프,32.0,137.0,597.0,506.0,97.0,167.0,32.0,4.0,33.0,306.0,125.0,5.0,3.0,65.0,18.0,0.0,107.0,17.0,0.0,8.0,2018
